id_blob,id_person,id_website,id_question,spray_number,lat,lng,time_blob,zoom
34597834,124548,1448,23278,1,44.072025299072266,-123.08614349365234,1776809269998,13
34597835,124548,1448,23278,1,44.071754455566406,-123.0862045288086,1776809270047,13
34597836,124548,1448,23278,1,44.07209777832031,-123.08675384521484,1776809270035,13
34597837,124550,1448,23278,1,44.04292678833008,-123.05330657958984,1776809270382,12
34597838,124538,1448,23278,1,44.03824996948242,-123.08391571044922,1776809271040,15
34602464,124538,1448,23278,1,44.03570556640625,-123.08927917480469,1776809284322,15
34606562,124536,1448,23278,1,44.092464447021484,-123.06648254394531,1776809278272,13
34599354,124536,1448,23278,1,44.075069427490234,-123.1049575805664,1776809258408,13
34599353,124538,1448,23278,1,44.04019546508789,-123.09014129638672,1776809275335,15
34602462,124546,1448,23278,1,44.04683303833008,-123.0962905883789,1776809281132,15
34607241,124544,1448,23278,1,44.04313659667969,-123.08049011230469,1776809289287,14
